Czas	Masa[g]
2026-01-13 09:35:42.805369	0.050
2026-01-13 09:35:42.952780	0.050
2026-01-13 09:35:42.994266	0.050
2026-01-13 09:35:43.112740	0.050
2026-01-13 09:35:43.175834	0.050
2026-01-13 09:35:43.299374	0.050
2026-01-13 09:35:43.361743	0.050
2026-01-13 09:35:43.431791	0.050
2026-01-13 09:35:43.558554	0.050
2026-01-13 09:35:43.618981	0.050
2026-01-13 09:35:43.743435	0.050
2026-01-13 09:35:43.805541	0.050
2026-01-13 09:35:43.932345	0.050
2026-01-13 09:35:43.994660	0.050
2026-01-13 09:35:44.062702	0.050
2026-01-13 09:35:44.176833	0.050
2026-01-13 09:35:44.245447	0.050
2026-01-13 09:35:44.369277	0.050
2026-01-13 09:35:44.439171	0.050
2026-01-13 09:35:44.567784	0.050
2026-01-13 09:35:44.631190	0.050
2026-01-13 09:35:44.697728	0.050
2026-01-13 09:35:44.822680	0.050
2026-01-13 09:35:44.881648	0.050
2026-01-13 09:35:45.002756	0.050
2026-01-13 09:35:45.064617	0.050
2026-01-13 09:35:45.197664	0.050
2026-01-13 09:35:45.265753	0.050
2026-01-13 09:35:45.323542	0.050
2026-01-13 09:35:45.446884	0.050
2026-01-13 09:35:45.507974	0.050
2026-01-13 09:35:45.629303	0.050
2026-01-13 09:35:45.691601	0.050
2026-01-13 09:35:45.821868	0.050
2026-01-13 09:35:45.880849	0.050
2026-01-13 09:35:45.963727	0.050
2026-01-13 09:35:46.082666	0.050
2026-01-13 09:35:46.144340	0.050
2026-01-13 09:35:46.268197	0.050
2026-01-13 09:35:46.330782	0.050
2026-01-13 09:35:46.464485	0.050
2026-01-13 09:35:46.526322	0.050
2026-01-13 09:35:46.644677	0.050
2026-01-13 09:35:46.706776	0.050
2026-01-13 09:35:46.769286	0.050
2026-01-13 09:35:46.896895	0.050
2026-01-13 09:35:46.958658	0.050
2026-01-13 09:35:47.082918	0.050
2026-01-13 09:35:47.156970	0.050
2026-01-13 09:35:47.216314	0.050
2026-01-13 09:35:47.339784	0.050
2026-01-13 09:35:47.400834	0.050
2026-01-13 09:35:47.524867	0.050
2026-01-13 09:35:47.584306	0.050
2026-01-13 09:35:47.708714	0.050
2026-01-13 09:35:47.770182	0.050
2026-01-13 09:35:47.894606	0.050
2026-01-13 09:35:47.958685	0.050
2026-01-13 09:35:48.084330	0.050
2026-01-13 09:35:48.146772	0.050
2026-01-13 09:35:48.208218	0.050
2026-01-13 09:35:48.332598	0.050
2026-01-13 09:35:48.394857	0.050
2026-01-13 09:35:48.523408	0.050
2026-01-13 09:35:48.589822	0.050
2026-01-13 09:35:48.710052	0.050
2026-01-13 09:35:48.777903	0.050
2026-01-13 09:35:48.840094	0.050
2026-01-13 09:35:48.961240	0.050
2026-01-13 09:35:49.018696	0.050
2026-01-13 09:35:49.143189	0.050
2026-01-13 09:35:49.218502	0.050
2026-01-13 09:35:49.351695	0.050
2026-01-13 09:35:49.419093	0.050
2026-01-13 09:35:49.475253	0.050
2026-01-13 09:35:49.603574	0.050
2026-01-13 09:35:49.668990	0.050
2026-01-13 09:35:49.737427	0.050
2026-01-13 09:35:49.870689	0.050
2026-01-13 09:35:49.937566	0.050
2026-01-13 09:35:50.055693	0.050
2026-01-13 09:35:50.118107	0.050
2026-01-13 09:35:50.241295	0.050
2026-01-13 09:35:50.302956	0.050
2026-01-13 09:35:50.426337	0.050
2026-01-13 09:35:50.488173	0.050
2026-01-13 09:35:50.557873	0.050
2026-01-13 09:35:50.678354	0.050
2026-01-13 09:35:50.737728	0.050
2026-01-13 09:35:50.868917	0.050
2026-01-13 09:35:50.931180	0.050
2026-01-13 09:35:51.057078	0.050
2026-01-13 09:35:51.115087	0.050
2026-01-13 09:35:51.177277	0.050
2026-01-13 09:35:51.308813	0.050
2026-01-13 09:35:51.370183	0.050
2026-01-13 09:35:51.495352	0.050
2026-01-13 09:35:51.557282	0.050
2026-01-13 09:35:51.678961	0.050
2026-01-13 09:35:51.741187	0.050
2026-01-13 09:35:51.865776	0.050
2026-01-13 09:35:51.947927	0.050
2026-01-13 09:35:51.988825	0.050
2026-01-13 09:35:52.112612	0.050
2026-01-13 09:35:52.182770	0.050
2026-01-13 09:35:52.299037	0.050
2026-01-13 09:35:52.371444	0.050
2026-01-13 09:35:52.495672	0.050
2026-01-13 09:35:52.557774	0.050
2026-01-13 09:35:52.619342	0.050
2026-01-13 09:35:52.743787	0.050
2026-01-13 09:35:52.806112	0.050
2026-01-13 09:35:52.929735	0.050
2026-01-13 09:35:52.992156	0.050
2026-01-13 09:35:53.116139	0.050
2026-01-13 09:35:53.177768	0.050
2026-01-13 09:35:53.306303	0.050
2026-01-13 09:35:53.368761	0.050
2026-01-13 09:35:53.430904	0.050
2026-01-13 09:35:53.555283	0.050
2026-01-13 09:35:53.616765	0.050
2026-01-13 09:35:53.739705	0.050
2026-01-13 09:35:53.807375	0.050
2026-01-13 09:35:53.931681	0.050
2026-01-13 09:35:53.993768	0.050
2026-01-13 09:35:54.113385	0.050
2026-01-13 09:35:54.187957	0.050
2026-01-13 09:35:54.242870	0.050
2026-01-13 09:35:54.373118	0.050
2026-01-13 09:35:54.428799	0.050
2026-01-13 09:35:54.561531	0.050
2026-01-13 09:35:54.613409	0.050
2026-01-13 09:35:54.743564	0.050
2026-01-13 09:35:54.805687	0.050
2026-01-13 09:35:54.961603	0.050
2026-01-13 09:35:54.991829	0.050
2026-01-13 09:35:55.062800	0.050
2026-01-13 09:35:55.182720	0.050
2026-01-13 09:35:55.241594	0.050
2026-01-13 09:35:55.369336	0.050
2026-01-13 09:35:55.441685	0.050
2026-01-13 09:35:55.502789	0.050
2026-01-13 09:35:55.637349	0.050
2026-01-13 09:35:55.699354	0.050
2026-01-13 09:35:55.825251	0.050
2026-01-13 09:35:55.886645	0.050
2026-01-13 09:35:56.006587	0.050
2026-01-13 09:35:56.068474	0.050
2026-01-13 09:35:56.192631	0.050
2026-01-13 09:35:56.254671	0.050
2026-01-13 09:35:56.320782	0.050
2026-01-13 09:35:56.449334	0.050
2026-01-13 09:35:56.506748	0.050
2026-01-13 09:35:56.630722	0.050
2026-01-13 09:35:56.692937	0.050
2026-01-13 09:35:56.817143	0.050
2026-01-13 09:35:56.892749	0.050
2026-01-13 09:35:56.964614	0.050
2026-01-13 09:35:57.089699	0.050
2026-01-13 09:35:57.151382	0.050
2026-01-13 09:35:57.213094	0.050
2026-01-13 09:35:57.337341	0.050
2026-01-13 09:35:57.399246	0.050
2026-01-13 09:35:57.518476	0.050
2026-01-13 09:35:57.580711	0.050
2026-01-13 09:35:57.714911	0.050
2026-01-13 09:35:57.777277	0.050
2026-01-13 09:35:57.902461	0.050
2026-01-13 09:35:57.971397	0.050
2026-01-13 09:35:58.025906	0.050
2026-01-13 09:35:58.149619	0.050
2026-01-13 09:35:58.212216	0.050
2026-01-13 09:35:58.335818	0.050
2026-01-13 09:35:58.397835	0.050
2026-01-13 09:35:58.528821	0.050
2026-01-13 09:35:58.580738	0.050
2026-01-13 09:35:58.715116	0.050
2026-01-13 09:35:58.777391	0.050
2026-01-13 09:35:58.838951	0.050
2026-01-13 09:35:58.961772	0.050
2026-01-13 09:35:59.025685	0.050
2026-01-13 09:35:59.144882	0.050
2026-01-13 09:35:59.205898	0.050
2026-01-13 09:35:59.340184	0.050
2026-01-13 09:35:59.402676	0.050
2026-01-13 09:35:59.520685	0.050
2026-01-13 09:35:59.589206	0.050
2026-01-13 09:35:59.651727	0.050
2026-01-13 09:35:59.776275	0.050
2026-01-13 09:35:59.838353	0.050
2026-01-13 09:35:59.960865	0.050
2026-01-13 09:36:00.021973	0.050
2026-01-13 09:36:00.093651	0.050
2026-01-13 09:36:00.206835	0.050
2026-01-13 09:36:00.331180	0.050
2026-01-13 09:36:00.393203	0.050
2026-01-13 09:36:00.462979	0.050
2026-01-13 09:36:00.584452	0.050
2026-01-13 09:36:00.647285	0.050
2026-01-13 09:36:00.771248	0.050
2026-01-13 09:36:00.833299	0.050
2026-01-13 09:36:00.970421	0.050
2026-01-13 09:36:01.021849	0.050
2026-01-13 09:36:01.145747	0.050
2026-01-13 09:36:01.205830	0.050
2026-01-13 09:36:01.267821	0.050
2026-01-13 09:36:01.402678	0.050
2026-01-13 09:36:01.464395	0.050
2026-01-13 09:36:01.588239	0.050
2026-01-13 09:36:01.649822	0.050
2026-01-13 09:36:01.770676	0.050
2026-01-13 09:36:01.833226	0.050
2026-01-13 09:36:01.894803	0.050
2026-01-13 09:36:02.023089	0.050
2026-01-13 09:36:02.084642	0.050
2026-01-13 09:36:02.208427	0.050
2026-01-13 09:36:02.273956	0.050
2026-01-13 09:36:02.398191	0.050
2026-01-13 09:36:02.466340	0.050
2026-01-13 09:36:02.589406	0.050
2026-01-13 09:36:02.651238	0.050
2026-01-13 09:36:02.714316	0.050
2026-01-13 09:36:02.838059	0.050
2026-01-13 09:36:02.900182	0.050
2026-01-13 09:36:03.018629	0.050
2026-01-13 09:36:03.080685	0.050
2026-01-13 09:36:03.215060	0.050
2026-01-13 09:36:03.282737	0.050
2026-01-13 09:36:03.341863	0.050
2026-01-13 09:36:03.463758	0.050
2026-01-13 09:36:03.523848	0.050
2026-01-13 09:36:03.647771	0.050
2026-01-13 09:36:03.714604	0.050
2026-01-13 09:36:03.833936	0.050
2026-01-13 09:36:03.895550	0.050
2026-01-13 09:36:03.974082	0.050
2026-01-13 09:36:04.087330	0.050
2026-01-13 09:36:04.149221	0.050
2026-01-13 09:36:04.274407	0.050
2026-01-13 09:36:04.334540	0.050
2026-01-13 09:36:04.456857	0.050
2026-01-13 09:36:04.525570	0.050
2026-01-13 09:36:04.649321	0.050
2026-01-13 09:36:04.711144	0.050
2026-01-13 09:36:04.835885	0.050
2026-01-13 09:36:04.895573	0.050
2026-01-13 09:36:04.966790	0.050
2026-01-13 09:36:05.088550	0.050
2026-01-13 09:36:05.149738	0.050
2026-01-13 09:36:05.273607	0.050
2026-01-13 09:36:05.335704	0.050
2026-01-13 09:36:05.457863	0.050
2026-01-13 09:36:05.526833	0.050
2026-01-13 09:36:05.589361	0.050
2026-01-13 09:36:05.714294	0.050
2026-01-13 09:36:05.775775	0.050
2026-01-13 09:36:05.904606	0.050
2026-01-13 09:36:05.966846	0.050
2026-01-13 09:36:06.088500	0.050
2026-01-13 09:36:06.150710	0.050
2026-01-13 09:36:06.274768	0.050
2026-01-13 09:36:06.336720	0.050
2026-01-13 09:36:06.398416	0.050
2026-01-13 09:36:06.527948	0.050
2026-01-13 09:36:06.590099	0.050
2026-01-13 09:36:06.713453	0.050
2026-01-13 09:36:06.775346	0.050
2026-01-13 09:36:06.899100	0.050
2026-01-13 09:36:06.982262	0.050
2026-01-13 09:36:07.085154	0.050
2026-01-13 09:36:07.147178	0.050
2026-01-13 09:36:07.208726	0.050
2026-01-13 09:36:07.332962	0.050
2026-01-13 09:36:07.394624	0.050
2026-01-13 09:36:07.536851	0.050
2026-01-13 09:36:07.598256	0.050
2026-01-13 09:36:07.659828	0.050
2026-01-13 09:36:07.784160	0.050
2026-01-13 09:36:07.846272	0.050
2026-01-13 09:36:07.987393	0.050
2026-01-13 09:36:08.054604	0.050
2026-01-13 09:36:08.112339	0.050
2026-01-13 09:36:08.246777	0.050
2026-01-13 09:36:08.309235	0.050
2026-01-13 09:36:08.436826	0.050
2026-01-13 09:36:08.492184	0.050
2026-01-13 09:36:08.561468	0.050
2026-01-13 09:36:08.681682	0.050
2026-01-13 09:36:08.743627	0.050
2026-01-13 09:36:08.867285	0.050
2026-01-13 09:36:08.925928	0.050
2026-01-13 09:36:09.054445	0.050
2026-01-13 09:36:09.122738	0.050
2026-01-13 09:36:09.243938	0.050
2026-01-13 09:36:09.305830	0.050
2026-01-13 09:36:09.437849	0.050
2026-01-13 09:36:09.492977	0.050
2026-01-13 09:36:09.555261	0.050
2026-01-13 09:36:09.677831	0.050
2026-01-13 09:36:09.739817	0.050
2026-01-13 09:36:09.874240	0.050
2026-01-13 09:36:09.938796	0.050
2026-01-13 09:36:10.054594	0.050
2026-01-13 09:36:10.116242	0.050
2026-01-13 09:36:10.242183	0.050
2026-01-13 09:36:10.304136	0.050
2026-01-13 09:36:10.365895	0.050
2026-01-13 09:36:10.494200	0.050
2026-01-13 09:36:10.556273	0.050
2026-01-13 09:36:10.689763	0.050
2026-01-13 09:36:10.758319	0.050
2026-01-13 09:36:10.820704	0.050
2026-01-13 09:36:10.946675	0.050
2026-01-13 09:36:11.004992	0.050
2026-01-13 09:36:11.128947	0.050
2026-01-13 09:36:11.190715	0.050
2026-01-13 09:36:11.261684	0.050
2026-01-13 09:36:11.385438	0.050
2026-01-13 09:36:11.505638	0.050
2026-01-13 09:36:11.566774	0.050
2026-01-13 09:36:11.628532	0.050
2026-01-13 09:36:11.763745	0.050
2026-01-13 09:36:11.816271	0.050
2026-01-13 09:36:11.941902	0.050
2026-01-13 09:36:12.005826	0.050
2026-01-13 09:36:12.129750	0.050
2026-01-13 09:36:12.192250	0.050
2026-01-13 09:36:12.254026	0.050
2026-01-13 09:36:12.382184	0.050
2026-01-13 09:36:12.442541	0.050
2026-01-13 09:36:12.574453	0.050
2026-01-13 09:36:12.636845	0.050
2026-01-13 09:36:12.754605	0.050
2026-01-13 09:36:12.824809	0.050
2026-01-13 09:36:12.886732	0.050
2026-01-13 09:36:13.004706	0.050
2026-01-13 09:36:13.068751	0.050
2026-01-13 09:36:13.192680	0.050
2026-01-13 09:36:13.254822	0.050
2026-01-13 09:36:13.381180	0.050
2026-01-13 09:36:13.445802	0.050
2026-01-13 09:36:13.570059	0.050
2026-01-13 09:36:13.632224	0.050
2026-01-13 09:36:13.694001	0.050
2026-01-13 09:36:13.818535	0.050
2026-01-13 09:36:13.894067	0.050
2026-01-13 09:36:14.025087	0.050
2026-01-13 09:36:14.086774	0.050
2026-01-13 09:36:14.148805	0.050
2026-01-13 09:36:14.273103	0.050
2026-01-13 09:36:14.335053	0.050
2026-01-13 09:36:14.477290	0.050
2026-01-13 09:36:14.539065	0.050
2026-01-13 09:36:14.601178	0.050
2026-01-13 09:36:14.725485	0.050
2026-01-13 09:36:14.788115	0.050
2026-01-13 09:36:14.912428	0.050
2026-01-13 09:36:14.977393	0.050
2026-01-13 09:36:15.102245	0.050
2026-01-13 09:36:15.163841	0.050
2026-01-13 09:36:15.225850	0.050
2026-01-13 09:36:15.349694	0.050
2026-01-13 09:36:15.411450	0.050
2026-01-13 09:36:15.535770	0.050
2026-01-13 09:36:15.597239	0.050
2026-01-13 09:36:15.722085	0.050
2026-01-13 09:36:15.784063	0.050
2026-01-13 09:36:15.914660	0.050
2026-01-13 09:36:16.002915	0.050
2026-01-13 09:36:16.045653	0.050
2026-01-13 09:36:16.162475	0.050
2026-01-13 09:36:16.222314	0.050
2026-01-13 09:36:16.346273	0.050
2026-01-13 09:36:16.422774	0.050
2026-01-13 09:36:16.542725	0.050
2026-01-13 09:36:16.598672	0.050
2026-01-13 09:36:16.730738	0.050
2026-01-13 09:36:16.796070	0.050
2026-01-13 09:36:16.852631	0.050
2026-01-13 09:36:16.980187	0.050
2026-01-13 09:36:17.047730	0.050
2026-01-13 09:36:17.163761	0.050
2026-01-13 09:36:17.225495	0.050
2026-01-13 09:36:17.350188	0.050
2026-01-13 09:36:17.412828	0.050
2026-01-13 09:36:17.481342	0.050
2026-01-13 09:36:17.600375	0.050
2026-01-13 09:36:17.666766	0.050
2026-01-13 09:36:17.793801	0.050
2026-01-13 09:36:17.847403	0.050
2026-01-13 09:36:17.971248	0.050
2026-01-13 09:36:18.039340	0.050
2026-01-13 09:36:18.164720	0.050
2026-01-13 09:36:18.232151	0.050
2026-01-13 09:36:18.298874	0.050
2026-01-13 09:36:18.415307	0.050
2026-01-13 09:36:18.481311	0.050
2026-01-13 09:36:18.598373	0.050
2026-01-13 09:36:18.670780	0.050
2026-01-13 09:36:18.785532	0.050
2026-01-13 09:36:18.847354	0.050
2026-01-13 09:36:19.033589	0.050
2026-01-13 09:36:19.105823	0.050
2026-01-13 09:36:19.168991	0.050
2026-01-13 09:36:19.223448	0.050
2026-01-13 09:36:19.300753	0.050
2026-01-13 09:36:19.368615	0.050
2026-01-13 09:36:19.496783	0.050
2026-01-13 09:36:19.558587	0.050
2026-01-13 09:36:19.683925	0.050
2026-01-13 09:36:19.743021	0.050
2026-01-13 09:36:19.866552	0.050
2026-01-13 09:36:19.938991	0.050
2026-01-13 09:36:20.050262	0.050
2026-01-13 09:36:20.122424	0.050
2026-01-13 09:36:20.182493	0.050
2026-01-13 09:36:20.305549	0.050
2026-01-13 09:36:20.369642	0.050
2026-01-13 09:36:20.487053	0.050
2026-01-13 09:36:20.554260	0.050
2026-01-13 09:36:20.683057	0.050
2026-01-13 09:36:20.752552	0.050
2026-01-13 09:36:20.817748	0.050
2026-01-13 09:36:20.950193	0.050
2026-01-13 09:36:21.016781	0.050
2026-01-13 09:36:21.134873	0.050
2026-01-13 09:36:21.201737	0.050
2026-01-13 09:36:21.318345	0.050
2026-01-13 09:36:21.377630	0.050
2026-01-13 09:36:21.443644	0.050
2026-01-13 09:36:21.571935	0.050
2026-01-13 09:36:21.633220	0.050
2026-01-13 09:36:21.770776	0.050
2026-01-13 09:36:21.838804	0.050
2026-01-13 09:36:21.899998	0.050
2026-01-13 09:36:22.019532	0.050
2026-01-13 09:36:22.082799	0.050
2026-01-13 09:36:22.216731	0.050
2026-01-13 09:36:22.273365	0.050
2026-01-13 09:36:22.345687	0.050
2026-01-13 09:36:22.461178	0.050
2026-01-13 09:36:22.523618	0.050
2026-01-13 09:36:22.649844	0.050
2026-01-13 09:36:22.713360	0.050
2026-01-13 09:36:22.832078	0.050
2026-01-13 09:36:22.907800	0.050
2026-01-13 09:36:23.030228	0.050
2026-01-13 09:36:23.086733	0.050
2026-01-13 09:36:23.150704	0.050
2026-01-13 09:36:23.274477	0.050
2026-01-13 09:36:23.336619	0.050
2026-01-13 09:36:23.469310	0.050
2026-01-13 09:36:23.534274	0.050
2026-01-13 09:36:23.603521	0.050
2026-01-13 09:36:23.724573	0.050
2026-01-13 09:36:23.787743	0.050
2026-01-13 09:36:23.909956	0.050
2026-01-13 09:36:23.987282	0.050
2026-01-13 09:36:24.111684	0.050
2026-01-13 09:36:24.184045	0.050
2026-01-13 09:36:24.246227	0.050
2026-01-13 09:36:24.374610	0.050
2026-01-13 09:36:24.439785	0.050
2026-01-13 09:36:24.504382	0.050
2026-01-13 09:36:24.628933	0.050
2026-01-13 09:36:24.691206	0.050
2026-01-13 09:36:24.818218	0.050
2026-01-13 09:36:24.881609	0.050
2026-01-13 09:36:25.004864	0.050
2026-01-13 09:36:25.073323	0.050
2026-01-13 09:36:25.135150	0.050
2026-01-13 09:36:25.258508	0.050
2026-01-13 09:36:25.317621	0.050
2026-01-13 09:36:25.448195	0.050
2026-01-13 09:36:25.511004	0.050
2026-01-13 09:36:25.630112	0.050
2026-01-13 09:36:25.701356	0.050
2026-01-13 09:36:25.826745	0.050
2026-01-13 09:36:25.887350	0.050
2026-01-13 09:36:25.948309	0.050
2026-01-13 09:36:26.073583	0.050
2026-01-13 09:36:26.128553	0.050
2026-01-13 09:36:26.261654	0.050
2026-01-13 09:36:26.322054	0.050
2026-01-13 09:36:26.441788	0.050
2026-01-13 09:36:26.508521	0.050
2026-01-13 09:36:26.638939	0.050
2026-01-13 09:36:26.693025	0.050
2026-01-13 09:36:26.755994	0.050
2026-01-13 09:36:26.889587	0.050
2026-01-13 09:36:26.948705	0.050
2026-01-13 09:36:27.071282	0.050
2026-01-13 09:36:27.140692	0.050
2026-01-13 09:36:27.253890	0.050
2026-01-13 09:36:27.315771	0.050
2026-01-13 09:36:27.439852	0.050
2026-01-13 09:36:27.511251	0.050
2026-01-13 09:36:27.571913	0.050
2026-01-13 09:36:27.701692	0.050
2026-01-13 09:36:27.753861	0.050
2026-01-13 09:36:27.891110	0.050
2026-01-13 09:36:27.941284	0.050
2026-01-13 09:36:28.072039	0.050
2026-01-13 09:36:28.137725	0.050
2026-01-13 09:36:28.256970	0.050
2026-01-13 09:36:28.315018	0.050
2026-01-13 09:36:28.385835	0.050
2026-01-13 09:36:28.508681	0.050
2026-01-13 09:36:28.572856	0.050
2026-01-13 09:36:28.692287	0.050
2026-01-13 09:36:28.762183	0.050
2026-01-13 09:36:28.895651	0.050
2026-01-13 09:36:28.958872	0.050
2026-01-13 09:36:29.020179	0.050
2026-01-13 09:36:29.145089	0.050
2026-01-13 09:36:29.206789	0.050
2026-01-13 09:36:29.342853	0.050
2026-01-13 09:36:29.395290	0.050
2026-01-13 09:36:29.457776	0.050
2026-01-13 09:36:29.592688	0.050
2026-01-13 09:36:29.644159	0.050
2026-01-13 09:36:29.775700	0.050
2026-01-13 09:36:29.834478	0.050
2026-01-13 09:36:29.958747	0.050
2026-01-13 09:36:30.019583	0.050
2026-01-13 09:36:30.143542	0.050
2026-01-13 09:36:30.205599	0.050
2026-01-13 09:36:30.267769	0.050
2026-01-13 09:36:30.398323	0.050
2026-01-13 09:36:30.463109	0.050
2026-01-13 09:36:30.587351	0.050
2026-01-13 09:36:30.643740	0.050
2026-01-13 09:36:30.774941	0.050
2026-01-13 09:36:30.833657	0.050
2026-01-13 09:36:30.960880	0.050
2026-01-13 09:36:31.022048	0.050
2026-01-13 09:36:31.083659	0.050
2026-01-13 09:36:31.207596	0.050
2026-01-13 09:36:31.269386	0.050
2026-01-13 09:36:31.392819	0.050
2026-01-13 09:36:31.462393	0.050
2026-01-13 09:36:31.533752	0.050
2026-01-13 09:36:31.663560	0.050
2026-01-13 09:36:31.730048	0.050
2026-01-13 09:36:31.853016	0.050
2026-01-13 09:36:31.911121	0.050
2026-01-13 09:36:31.982887	0.050
2026-01-13 09:36:32.110804	0.050
2026-01-13 09:36:32.165660	0.050
2026-01-13 09:36:32.295830	0.050
2026-01-13 09:36:32.347332	0.050
2026-01-13 09:36:32.476035	0.050
2026-01-13 09:36:32.538265	0.050
2026-01-13 09:36:32.661173	0.050
2026-01-13 09:36:32.727726	0.050
2026-01-13 09:36:32.797347	0.050
2026-01-13 09:36:32.910357	0.050
2026-01-13 09:36:32.978716	0.050
2026-01-13 09:36:33.100917	0.050
2026-01-13 09:36:33.167129	0.050
2026-01-13 09:36:33.283678	0.050
2026-01-13 09:36:33.347496	0.050
2026-01-13 09:36:33.484607	0.050
2026-01-13 09:36:33.537231	0.050
2026-01-13 09:36:33.601789	0.050
2026-01-13 09:36:33.722689	0.050
2026-01-13 09:36:33.787093	0.050
2026-01-13 09:36:33.916818	0.050
2026-01-13 09:36:34.001282	0.050
2026-01-13 09:36:34.109311	0.050
2026-01-13 09:36:34.163739	0.050
2026-01-13 09:36:34.290229	0.050
2026-01-13 09:36:34.347806	0.050
2026-01-13 09:36:34.413637	0.050
2026-01-13 09:36:34.537960	0.050
2026-01-13 09:36:34.600710	0.050
2026-01-13 09:36:34.724469	0.050
2026-01-13 09:36:34.784645	0.050
2026-01-13 09:36:34.914575	0.050
2026-01-13 09:36:34.981908	0.050
2026-01-13 09:36:35.046842	0.050
2026-01-13 09:36:35.159123	0.050
2026-01-13 09:36:35.222120	0.050
2026-01-13 09:36:35.352181	0.050
2026-01-13 09:36:35.413892	0.050
2026-01-13 09:36:35.538164	0.050
2026-01-13 09:36:35.611912	0.050
2026-01-13 09:36:35.683312	0.050
2026-01-13 09:36:35.804890	0.050
2026-01-13 09:36:35.863431	0.050
2026-01-13 09:36:35.987773	0.050
2026-01-13 09:36:36.049916	0.050
2026-01-13 09:36:36.175529	0.050
2026-01-13 09:36:36.237806	0.050
2026-01-13 09:36:36.301658	0.050
2026-01-13 09:36:36.424629	0.050
2026-01-13 09:36:36.486817	0.050
2026-01-13 09:36:36.617449	0.050
2026-01-13 09:36:36.686852	0.050
2026-01-13 09:36:36.803033	0.050
2026-01-13 09:36:36.864630	0.050
2026-01-13 09:36:36.934609	0.050
2026-01-13 09:36:37.051595	0.050
2026-01-13 09:36:37.111414	0.050
2026-01-13 09:36:37.251898	0.050
2026-01-13 09:36:37.307996	0.050
2026-01-13 09:36:37.433422	0.050
2026-01-13 09:36:37.486751	0.050
2026-01-13 09:36:37.622163	0.050
2026-01-13 09:36:37.682831	0.050
2026-01-13 09:36:37.803734	0.050
2026-01-13 09:36:37.868029	0.050
2026-01-13 09:36:37.929745	0.050
2026-01-13 09:36:38.053657	0.050
2026-01-13 09:36:38.118018	0.050
2026-01-13 09:36:38.248733	0.050
2026-01-13 09:36:38.304348	0.050
2026-01-13 09:36:38.424609	0.050
2026-01-13 09:36:38.489721	0.050
2026-01-13 09:36:38.553566	0.050
2026-01-13 09:36:38.677613	0.050
2026-01-13 09:36:38.739253	0.050
2026-01-13 09:36:38.861778	0.050
2026-01-13 09:36:38.924289	0.050
2026-01-13 09:36:39.053143	0.050
2026-01-13 09:36:39.121393	0.050
2026-01-13 09:36:39.185158	0.050
2026-01-13 09:36:39.304608	0.050
2026-01-13 09:36:39.368276	0.050
2026-01-13 09:36:39.486836	0.050
2026-01-13 09:36:39.552801	0.050
2026-01-13 09:36:39.683425	0.050
2026-01-13 09:36:39.745467	0.050
2026-01-13 09:36:39.874635	0.050
2026-01-13 09:36:39.926461	0.050
2026-01-13 09:36:40.029646	0.050
2026-01-13 09:36:40.132158	0.050
2026-01-13 09:36:40.194375	0.050
2026-01-13 09:36:40.318512	0.050
2026-01-13 09:36:40.381257	0.050
2026-01-13 09:36:40.445315	0.050
2026-01-13 09:36:40.569687	0.050
2026-01-13 09:36:40.632056	0.050
2026-01-13 09:36:40.755527	0.050
2026-01-13 09:36:40.822421	0.050
2026-01-13 09:36:40.940704	0.050
2026-01-13 09:36:41.006409	0.050
2026-01-13 09:36:41.128663	0.050
2026-01-13 09:36:41.200706	0.050
2026-01-13 09:36:41.258562	0.050
2026-01-13 09:36:41.377197	0.050
2026-01-13 09:36:41.452755	0.050
2026-01-13 09:36:41.571448	0.050
2026-01-13 09:36:41.629433	0.050
2026-01-13 09:36:41.754112	0.050
2026-01-13 09:36:41.823158	0.050
2026-01-13 09:36:41.955628	0.050
2026-01-13 09:36:42.021247	0.050
2026-01-13 09:36:42.087809	0.050
2026-01-13 09:36:42.154721	0.050
2026-01-13 09:36:42.271680	0.050
2026-01-13 09:36:42.339701	0.050
2026-01-13 09:36:42.458286	0.050
2026-01-13 09:36:42.521010	0.050
2026-01-13 09:36:42.647670	0.050
2026-01-13 09:36:42.714280	0.050
2026-01-13 09:36:42.837284	0.050
2026-01-13 09:36:42.898629	0.050
2026-01-13 09:36:43.045244	0.050
2026-01-13 09:36:43.088935	0.050
2026-01-13 09:36:43.144606	0.050
2026-01-13 09:36:43.274727	0.050
2026-01-13 09:36:43.336282	0.050
2026-01-13 09:36:43.473730	0.050
2026-01-13 09:36:43.544606	0.050
2026-01-13 09:36:43.610778	0.050
2026-01-13 09:36:43.728751	0.050
2026-01-13 09:36:43.789994	0.050
2026-01-13 09:36:43.918328	0.050
2026-01-13 09:36:43.979661	0.050
2026-01-13 09:36:44.102248	0.050
2026-01-13 09:36:44.158410	0.050
2026-01-13 09:36:44.228246	0.050
2026-01-13 09:36:44.352425	0.050
2026-01-13 09:36:44.409292	0.050
2026-01-13 09:36:44.544626	0.050
2026-01-13 09:36:44.596985	0.050
2026-01-13 09:36:44.729091	0.050
2026-01-13 09:36:44.797275	0.050
2026-01-13 09:36:44.862751	0.050
2026-01-13 09:36:44.995771	0.050
2026-01-13 09:36:45.063736	0.050
2026-01-13 09:36:45.182683	0.050
2026-01-13 09:36:45.244435	0.050
2026-01-13 09:36:45.306855	0.050
2026-01-13 09:36:45.431745	0.050
2026-01-13 09:36:45.493297	0.050
2026-01-13 09:36:45.620277	0.050
2026-01-13 09:36:45.675846	0.050
